,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Upazila,Railway station,Steamer/launch station,Bus stand
2,Akhaura,3,0,4
3,Ashuganj,2,3,8
4,Banchharampur,0,7,0
5,Bijoynagar,3,0,2
6,Brahmanbaria Sadar,3,1,12
7,Kasba,3,0,3
8,Nabinagar,0,6,1
9,Nasirnagar,0,0,0
10,Sarail,0,2,3
11,Total,14,19,33
