,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,(Wage in taka),,,,,
2,Upazila,Porter (coolee),Garden labour male,Garden female labour,Other labour (Adult),Other labour (Child)
3,Akhaura,0,0,0,0,0
4,Ashuganj,400,0,0,220,100
5,Banchharampur,330,0,0,200,100
6,Bijoynagar,400,0,0,300,0
7,Brahmanbaria Sadar,400,0,0,200,0
8,Kasba,400,0,0,0,0
9,Nabinagar,300,0,0,250,120
10,Nasirnagar,200,0,0,200,0
11,Sarail,0,0,0,0,0
12,Average,347,0,0,228,107
