,0,1,2,3,4
0,"Number of registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,
1,Upazila,Rickshaws,Van,"Easy bike and auto-
rickshaw",Tempo
2,Akhaura,5350,1300,500,250
3,Ashuganj,265,75,66,131
4,Banchharampur,0,0,98,0
5,Bijoynagar,1428,142,238,190
6,Brahmanbaria Sadar,7000,200,0,0
7,Kasba,182,87,0,0
8,Nabinagar,112,0,0,117
9,Nasirnagar,260,50,110,305
10,Sarail,500,0,1000,30
11,Total,15097,1854,2012,1023
