,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Upazila,Muslim,Hindu,Christian,Buddhist,Others,Total
2,Akhaura,136787,8423,0,3,2,145215
3,Banchharampur,283635,14789,5,1,0,298430
4,Bijoynagar,236913,20314,16,4,0,257247
5,Brahmanbaria Sadar,485732,35809,278,80,95,521994
6,Ashuganj,172249,8336,18,12,39,180654
7,Kasba,305419,13756,12,1,33,319221
8,Nabinagar,456666,36789,16,11,36,493518
9,Nasirnagar,258593,50351,24,5,38,309011
10,Sarail,291816,23332,20,1,39,315208
11,Total,2627810,211899,389,118,282,2840498
