,0,1,2,3
0,Number of employee by type 2011,,,
1,Upazila,Police personnel,Ansar personnel,VDP personnel
2,Akhaura,47,292,7232
3,Ashuganj,51,356,1344
4,Banchharampur,31,548,6720
5,Bijoynagar,73,420,11264
6,Brahmanbaria Sadar,1179,516,5120
7,Kasba,40,420,9600
8,Nabinagar,40,836,11628
9,Nasirnagar,44,548,4867
10,Sarail,72,520,5440
11,Total,1577,4456,63215
