,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,"
Upazila",Number of madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of madrasah,Male,Female,Total,Male,Female,Total,Students per teacher
3,Akhaura,6,65,7,72,1240,1075,2315,32
4,Ashuganj,5,57,9,66,799,903,1702,26
5,Banchharampur,9,113,17,130,2197,2626,4823,37
6,Bijoynagar,8,81,10,91,2471,2482,4953,54
7,Brahmanbaria Sadar,7,70,21,91,851,1392,2243,25
8,Kasba,22,164,36,200,2216,3195,5411,27
9,Nabinagar,14,119,21,140,2006,2452,4458,32
10,Nasirnagar,5,57,3,60,2000,500,2500,42
11,Sarail,2,14,1,15,255,287,542,36
12,Total,78,740,125,865,14035,14912,28947,33
