,0,1,2,3,4,5,6,7,8
0,"Number of college, teacher and student by municipality 2011",,,,,,,,
1,,,,,,,,,
2, Municipality,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Kurigram,3,66,12,78,1963,2050,4012,51
4,Nageshwari,4,148,32,180,1390,1210,2600,14
5,Ulipur,2,21,5,26,211,371,582,22
6,Total,11,180,98,278,3446,5126,8572,31
