,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,,,,,,,
2,Upazila,Name of municipality,Area (In sq. km.),Population census-2011 - Male,Population census-2011 - Female,Population census-2011 - Total,Density per sq.km.
3,Bhurungamari,-,0,0,0,0,0
4,Char Rajibpur,-,0,0,0,0,0
5,Chilmari,-,0,0,0,0,0
6,Kurigram Sadar,Kurigram,28.86,39353,37899,77252,1130
7,Nageshwari,Nageshwari,42.00,31021,31268,62289,944
8,Phulbari,-,0,0,0,0,0
9,Rajarhat,-,0,0,0,0,0
10,Raumari,-,0,0,0,0,0
11,Ulipur,Ulipur,12.04,22403,23530,45933,3815
12,Total,-,82.90,92777,92697,185474,2237
