,0,1,2,3,4
0,"Length of metalled, semi metalled and unmetalled road 2011",,,,
1,(Kilometer),,,,
2,Upazila,Metalled road,Semi metalled road,Unmetalled (kacha) road,Total
3,Bhurungamari,59,0,240,299
4,Char Rajibpur,25.1,2,195.17,222.27
5,Chilmari,25.76,2.28,113.9,141.94
6,Kurigram Sadar,39,19,295,353
7,Nageshwari,160,5,375,540
8,Phulbari,100.34,0,412.74,513.08
9,Rajarhat,97,0,353,450
10,Raumari,27.48,0,400.24,427.72
11,Ulipur,75,9,436,520
12,Total,608.68,37.28,2821.05,3467.01
