,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bhurungamari,0,0,0,0,0,0,0,0
4,Char Rajibpur,0,0,0,0,0,0,0,0
5,Chilmari,0,0,0,0,0,0,0,0
6,Kurigram Sadar,2,50,11,61,1650,1895,3545,58
7,Nageshwari,0,0,0,0,0,0,0,0
8,Phulbari,0,0,0,0,0,0,0,0
9,Rajarhat,0,0,0,0,0,0,0,0
10,Raumari,0,0,0,0,0,0,0,0
11,Ulipur,1,12,0,12,211,89,300,25
12,Total,3,62,11,73,1861,1984,3845,53
