,0,1,2,3,4,5
0,Land area based on utilization 2008,,,,,
1,,,,,,
2,Upazila,Operated area,Permanent cropped area,Temporary cropped area,Permanent fallow area,Others
3,Bhurungamari,48080,1302,35929,1169,10849
4,Char Rajibpur,12442,396,10401,11,1645
5,Chilmari,21658,535,16564,986,4559
6,Kurigram Sadar,48794,1575,31963,553,15256
7,Nageshwari,64441,1176,61217,5696,22048
8,Phulbari,31930,1481,24036,3918,6413
9,Rajarhat,33623,1661,24470,549,7492
10,Raumari,47007,946,37644,1001,8417
11,Ulipur,69086,1129,51636,1643,16321
12,Total,397061,10201,293860,15526,93000
