,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,(In metric ton),,,,,,,,
2,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
3,Bhurungamari,7250,250,1120,720,0,0,0,0
4,Char Rajibpur,5,5,30,35,0,0,0,1
5,Chilmari,3408,662,740,942,0,305,150,50
6,Kurigram Sadar,10710,1800,1800,2500,390,430,370,570
7,Nageshwari,9530,1328,1389,1920,0,0,0,0
8,Phulbari,5100,900,900,1300,500,200,120,50
9,Rajarhat,6001,1200,1200,1600,0,900,0,350
10,Raumari,5000,900,1000,1000,0,0,0,0
11,Ulipur,6,2,1,1,0,0,0,2
12,Total,48010,5247,6380,7518,890,1405,270,453
