,0,1,2,3,4,5,6
0,Area and production of potato by type 2009-10,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Potato - Area,Potato - Production,Sweet potato - Area,Sweet potato - Production,Total potato - Area,Total potato - Production
3,Baghaichhari,195,447,124,432,319,877
4,Barkal,65,187,57,209,122,395
5,Belai Chhari,37,130,17,31,54,161
6,Jurai Chhari,72,263,45,143,117,406
7,Kaptai,64,186,28,140,92,326
8,Kawkhali,66,199,75,291,141,490
9,Langadu,44,144,23,56,67,199
10,Naniarchar,76,245,60,213,136,457
11,Rangamati Sadar,100,416,92,419,192,835
12,Rajasthali,41,134,11,36,52,169
13,Total,760,2350,532,1969,1292,4316
