,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Baghaichhari,17,72,28,100,3280,3240,6520,65
4,Barkal,9,57,9,66,1179,972,2151,33
5,Belai Chhari,1,11,1,12,477,366,843,70
6,Jurai Chhari,1,6,2,8,131,135,266,33
7,Kaptai,13,85,43,128,2137,2267,4404,34
8,Kawkhali,8,73,19,92,1584,1854,3438,39
9,Langadu,8,52,18,70,2111,2113,4224,60
10,Naniarchar,5,41,9,50,1056,887,1943,39
11,Rangamati Sadar,13,186,69,255,3927,3480,7407,29
12,Rajasthali,2,16,5,21,613,547,1160,55
13,Total,77,599,203,802,16495,15861,32356,40
