,0,1,2,3
0,Length of embankment road  canals 2011,,,
1,(Kilometer),,,
2,Upazila,Embankment road,Canals,Others road
3,Alamdanga,6,43,17
4,Chuadanga Sadar,0,32,40
5,Damurhuda,0,12,0
6,Jibonnagar,0,3,0
7,Total,6,90,57
