,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,Jhenaidah,,,,,,,,
2,,,,,,,,,
3, Upazila, Filling station,Fire brigade station,Police station/ camp,Union land (tohsil) office, Subnaregistry office,BOP (BGB camp), ISP provider, Cyber cafe
4,Harinakunda,1,1,6,8,1,0,0,0
5,Jhenaidah Sadar,8,1,6,17,1,0,0,7
6,Kaliganj,7,1,4,11,1,0,0,7
7,Kotchandpur,3,1,4,5,1,0,0,0
8,Mahespur,1,0,2,13,1,7,0,1
9,Shailkupa,3,1,6,14,1,0,0,4
10,Total,23,5,28,68,6,7,0,19
