,0,1,2,3,4
0,Number of wooden furniture and person engaged 2011,,,,
1,Jhenaidah,,,,
2,,,,,
3, Upazila, Unit,Person engaged Family,Person engaged Hired,Person engaged Total
4,Harinakunda,174,205,318,523
5,Jhenaidah Sadar,211,110,684,794
6,Kaliganj,235,265,705,970
7,Kotchandpur,67,484,155,639
8,Mahespur,186,265,327,592
9,Shailkupa,188,188,564,752
10,Total,1061,1517,2753,4270
