,0,1,2,3,4,5,6
0,"Selected poultry, birds 2008",,,,,,
1,Jhenaidah,,,,,,
2,,,,,,,
3, Upazila,Hen and cock Holding reporting,Hen and cock Total number,Duck Holding reporting,Duck Total number,Others Holding reporting,Others Total number
4,Harinakunda,26882,187055,11823,45375,2052,23003
5,Jhenaidah Sadar,51598,381679,28716,122869,2955,73886
6,Kaliganj,33477,241893,22595,98154,1475,41300
7,Kotchandpur,14946,99536,9833,41223,1638,24584
8,Mahespur,42003,318942,27947,142677,2194,61951
9,Shailkupa,42627,306495,15000,53960,2831,42438
10,Total,211533,1535600,115914,504258,13145,267162
