,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric tons),,,,,,,,
2,"
Upazila",Food godown,Food godown,Fertilizer godown,Fertilizer godown,Jute godown,Jute godown,Other godown,Other godown
3,"
Upazila",Number,Capacity,Number,Capacity,Number,Capacity,Number,Capacity
4,Kamalnagar,4,2000,0,0,0,0,0,0
5,Lakshmipur Sadar,2,3000,0,0,0,0,0,0
6,Ramganj,1,1500,0,0,0,0,0,0
7,Ramgati,1,500,0,0,0,0,0,0
8,Roypur,3,1800,11,5500,0,0,0,0
9,Total,11,8800,11,5500,0,0,0,0
