,0,1,2,3,4
0,Number of different club 2011,,,,
1,,,,,
2,Upazila,Sports club,Cultural club,Science club,"Other social club (officers, rifle club etc.)"
3,Kamalnagar,0,0,0,0
4,Lakshmipur Sadar,32,19,0,2
5,Ramganj,0,0,0,2
6,Ramgati,2,3,0,2
7,Roypur,0,0,0,2
8,Total,34,22,0,8
