,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,,,,,
2,Upazila/city corporation,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
3,Agailjhara,25630,15687,9763,177
4,Babuganj,22050,15853,6054,143
5,Bakerganj,50361,36774,13418,169
6,Banaripara,23905,16123,7379,403
7,Barisal city corporation,5064,3562,1445,58
8,Barisal sadar,35451,24934,10112,404
9,Gaurnadi,26459,16208,10006,245
10,Hizla,21463,17914,8584,4153
11,Mehendiganj,42029,27436,13224,1369
12,Muladi,29192,18317,10360,515
13,Wazirpur,40450,24629,15491,330
14,Total,322054,217437,105836,7966
