,0,1,2,3,4,5,6
0,Number of branch of nationalized commercial bank 2011,,,,,,
1,(Figure in lac tk.),,,,,,
2,Upazila/city corporation,Number of branch,Number of employee,Number of savings A/C,Number of current A/C,Average annual deposit tk.,Annual credit disbursed tk.
3,Agailjhara,3,32,29937,2030,6927,1885
4,Babuganj,4,27,19760,445,119.93,628
5,Bakerganj,9,82,40010,6465,326100000,910
6,Banaripara,5,40,21261,2017,1091.38,3030
7,Barisal city corporation,26,619,140362,3472,6990,62.85
8,Barisal sadar,1,6,7740,89,130,100
9,Gaurnadi,11,123,57804,2745,106200000,522
10,Hizla,2,17,8272,1012,33750,210.5
11,Mehendiganj,3,36,28919,1161,190,86.2
12,Muladi,2,31,17015,972,4276.5,1112
13,Wazirpur,5,45,24947,888,1592.63,257
14,Total,71,1058,396027,21296,432355067.44,8803.55
