,0,1,2,3,4
0,Number of bamboo and cane industry and person engaged 2011,,,,
1,,,,,
2,Upazila/city corporation,Number of unit,Person engaged Family,Person engaged Hired,Person engaged Total
3,Agailjhara,592,635,0,635
4,Babuganj,22,34,0,34
5,Bakerganj,430,815,103,918
6,Banaripara,54,105,200,305
7,Barisal city corporation,8,10,4,14
8,Barisal sadar,194,205,52,257
9,Gaurnadi,282,306,172,478
10,Hizla,11,19,3,22
11,Mehendiganj,445,525,0,525
12,Muladi,6,12,0,12
13,Wazirpur,225,350,0,350
14,Total,2269,3016,534,3550
