,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila/city corporation,Number of Government primary school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
3,Agailjhara,65,156,236,392,9127,8758,17885,46
4,Babuganj,69,139,241,380,5394,5818,11212,29
5,Bakerganj,156,321,494,815,18395,18789,37184,46
6,Banaripara,80,172,220,392,7260,6581,13841,35
7,Barisal city corporation,56,46,402,448,9978,10462,20440,46
8,Barisal sadar,77,289,144,433,8954,9555,18509,43
9,Gaurnadi,87,164,272,436,10808,11821,22629,52
10,Hizla,55,144,118,194,7848,8026,15874,82
11,Mehendiganj,124,320,361,681,27128,27052,55180,81
12,Muladi,78,236,162,398,9380,10940,20320,52
13,Wazirpur,104,259,275,534,8125,9763,17888,34
14,Total,951,2246,2925,5103,122397,127565,233091,46
