,0,1,2,3,4,5,6,7,8,9
0,Number of selected industry by upazila 2011,,,,,,,,,
1,Lakshmipur,,,,,,,,,
2,,,,,,,,,,
3,Upazila,Textile mill,Garments factory,Rice mill,Match factory,Steel and engineering,Aluminum,Jute mill,Sugar mill,Others
4,Kamalnagar,0,0,20,0,0,0,0,0,0
5,Lakshmipur Sadar,0,0,27,0,0,1,0,0,0
6,Ramganj,0,0,20,0,0,1,0,0,0
7,Ramgati,0,1,15,0,0,0,0,0,0
8,Roypur,0,0,24,0,0,1,0,0,0
9,Total,0,1,106,0,0,3,0,0,0
