,0,1,2,3
0,Number of co-operative society 2011,,,
1,Upazila,Number,Number of employee,Number of client
2,Bholahat,46,138,1476
3,Chapai Nawabganj Sadar,180,85,19770
4,Gomastapur,410,22,14581
5,Nachole,66,60,2724
6,Shibganj,181,82,5504
7,Total,883,387,44055
