,0,1,2,3
0,Dying facilities of handloom industry 2011,,,
1,Upazila,With dying facility,Without dying facility,Total
2,Bholahat,0,0,0
3,Chapai Nawabganj Sadar,160,40,200
4,Gomastapur,1214,266,1480
5,Nachole,0,0,0
6,Shibganj,756,190,946
7,Total,2130,496,2626
