,0,1,2,3,4
0,Number of published newspaper & television centre 2011,,,,
1,,,,,
2,Upazila,Daily newspaper,Weekly newspaper,Magazine,Television centre
3,Bholahat,0,0,0,0
4,Chapai Nawabganj Sadar,0,1,0,0
5,Gomastapur,0,0,0,0
6,Nachole,0,0,0,0
7,Shibganj,0,0,0,0
8,Total,0,1,0,0
