,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bholahat,16,153,36,189,2229,2506,4735,25
5,Chapai Nawabganj Sadar,67,487,186,673,9008,14858,23866,35
6,Gomastapur,43,358,110,468,5197,8067,13264,28
7,Nachole,34,270,81,351,3862,5338,9200,26
8,Shibganj,72,907,201,1108,13017,16366,29383,27
9,Total,232,2175,614,2789,33313,47135,80448,28
