,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of  school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  school,Male,Female,Total,Male,Female,Total,Students per teacher
3,Bhedarganj,26,194,27,221,5878,8164,14042,64
4,Damudya,14,100,30,130,3041,3971,7012,54
5,Gosairhat,11,240,25,265,3600,3900,7500,28
6,Naria,23,209,44,253,5641,8248,13889,55
7,Shariatpur Sadar,18,134,34,168,4540,5495,10035,60
8,Zanjira,18,143,37,180,4407,5994,10401,58
9,Total,110,1020,197,1217,27107,35772,62879,52
