,0,1,2,3
0,Number of co-operative society 2011,,,
1,"
Upazila","
Number","
Number of employee","
Number of client"
2,Bhedarganj,212,30,7307
3,Damudya,61,20,4252
4,Gosairhat,57,69,5925
5,Naria,182,287,12738
6,Shariatpur Sadar,171,684,7487
7,Zanjira,98,0,1960
8,Total,781,1090,39669
