,0,1,2,3
0,Number of vocational institute by municipality 2011,,,
1,Municipality,Number of institution,Number of teacher,Number of student
2,Bhedarganj,0,0,0
3,Damudya,3,9,505
4,Naria,2,6,236
5,Shariatpur Sadar,2,7,911
6,Zanjira,1,3,90
7,Total,8,25,1742
