,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre)
2,"
Upazila",Pond,Pond,Dighee,Dighee,"
Other area","
Total area"
3,"
Upazila",Number,Area,Number,Area,"
Other area","
Total area"
4,Bhedarganj,3637,1341,39,190,101,1632
5,Damudya,1233,714,30,100,50,880
6,Gosairhat,1610,642,13,68,0,710
7,Naria,3484,706,0,0,2473,3179
8,Shariatpur Sadar,3332,993,200,272,4,3982
9,Zanjira,385,138,0,0,630,768
10,Total,13681,4534,282,630,3258,11150
