,0,1,2,3,4,5,6
0,"Selected poultry, birds 2008",,,,,,
1,,,,,,,
2, Upazila,Hen and cock,Hen and cock,Duck,Duck,Others,Others
3, Upazila,Holding reporting,Total number,Holding reporting,Total number,Holding reporting,Total number
4,Bhedarganj,30634,205334,16702,80116,1188,12118
5,Damudya,14074,75904,9266,36385,0,0
6,Gosairhat,19774,152895,12182,57363,0,0
7,Naria,27929,176479,18189,85363,112,112
8,Shariatpur Sadar,25371,174678,15937,67982,0,0
9,Zanjira,24000,160064,11373,46388,421,4014
10,Total,141782,945354,83649,373597,1721,16244
