,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified
3, Upazila, Village,Residential holding,Large scale industry,Small scale Industry,Deep tube- well,Power pump,Commercial holding, Others
4,Bhedarganj,67,37256,0,95,0,171,1701,0
5,Damudya,39,7037,0,91,60,0,881,0
6,Gosairhat,75,7500,0,315,0,79,425,0
7,Naria,104,15826,0,166,183,0,2168,0
8,Shariatpur Sadar,64,7066,0,74,274,0,916,0
9,Zanjira,61,7861,0,81,52,0,1185,174
10,Total,410,82546,0,822,569,250,7276,174
