,0,1,2,3,4,5,6
0,"Area and production of papaya, guava and lime & lemon 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Papaya Area,Papaya Production,Guava Area,Guava Production,Lime and lemon Area,Lime and lemon Production
3,Basail,11,167,16,77,11,50
4,Bhuapur,17,367.45,6.35,265.71,1.12,147.57
5,Delduar,15,35,602,126,28,316
6,Dhanbari,11.50,416.40,88,299.59,20.76,106.47
7,Ghatail,4,85,3,12,44.02,167.47
8,Gopalpur,5.33,41.21,4.90,33.26,2.13,5.42
9,Kalihati,60.10,220,120,380,130,605
10,Madhupur,57,1379,68.28,443.82,43.34,218.89
11,Mirzapur,10,102,56,235,29,74
12,Nagarpur,17,171,33,245,37,30
13,Sakhipur,55,462,55,280,30,165
14,Tangail Sadar,90,1435,72,180,85,218
15,Total,352.93,4881.06,1124.53,2577.38,461.37,2103.82
