,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of Government primary school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Begumganj,156,323,576,899,24843,27604,52447,58
4,Chatkhil,98,208,265,473,11015,12850,23865,50
5,Companiganj,57,210,124,334,10830,12752,23582,71
6,Hatiya,105,143,370,613,12357,13050,25409,41
7,Kabirhat,52,115,162,277,17321,17768,34689,125
8,Noakhali Sadar,111,214,477,691,19573,21996,41569,60
9,Senbagh,79,151,270,421,11225,11825,23000,55
10,Sonaimuri,97,209,257,466,12110,12354,24464,52
11,Subarnachar,21,46,83,129,4482,4600,9082,70
12,Total,776,1619,2584,4303,123756,134799,258107,60
