,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Joypurhat,,,
2,,,,
3,Upazila,Railway station,Steamer/launch station,Bus stand
4,Akkelpur,4,0,3
5,Joypurhat sadar,1,0,7
6,Kalai,0,0,5
7,Khetlal,0,0,4
8,Panchbibi,1,0,4
9,Total,6,0,23
