,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,Joypurhat,,,,,,,,
2,,,,,,,,,
3,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
4,Akkelpur,5,13,597,27,7,1,8,30
5,Joypurhat sadar,22,34,348,109,34,0,24,40
6,Kalai,5,11,122,180,23,0,0,17
7,Khetlal,4,11,114,94,1,0,0,17
8,Panchbibi,3,22,51,53,32,0,16,25
9,Total,39,91,1232,463,97,1,48,129
