,0,1,2,3,4
0,Number of rice mill and person engaged 2011,,,,
1,,,,,
2, Upazila, Unit,Person engaged,Person engaged,Person engaged
3, Upazila, Unit,Male,Female,Total
4,Bhaluka,0,0,0,0
5,Dhobaura,0,0,0,0
6,Fulbaria,42,185,157,342
7,Gaffargaon,177,389,0,389
8,Gauripur,250,500,260,760
9,Haluaghat,37,362,368,730
10,Ishwargonj,28,280,0,280
11,Muktagacha,50,370,135,505
12,Mymensingh Sadar,60,580,180,760
13,Nandail,35,45,80,125
14,Phulpur,20,40,200,240
15,Trishal,35,120,60,180
16,Total,734,2871,1440,4311
