,0,1,2,3,4,5
0,Employment status in handloom industry 2011,,,,,
1,,,,,,
2, Upazila,Number of handloom,Person engaged,Person engaged,Person engaged, Total
3, Upazila,Number of handloom,Family member,Regular,Hired /Casual, Total
4,Bhaluka,220,230,225,160,675
5,Dhobaura,0,0,0,0,0
6,Fulbaria,4,4,4,4,12
7,Gaffargaon,0,0,0,0,0
8,Gauripur,0,0,0,0,0
9,Haluaghat,90,50,90,40,180
10,Ishwargonj,50,350,100,25,475
11,Muktagacha,305,0,0,0,0
12,Mymensingh Sadar,60,30,15,20,65
13,Nandail,0,0,0,0,0
14,Phulpur,14,14,6,5,25
15,Trishal,0,0,0,0,0
16,Total,743,678,440,254,1432
