,0,1,2,3,4
0,Broad classification of area 2011,,,,
1,Comilla,,,,
2,(In sq. km.),,,,
3,Upazila,Total area,Land area,Reserve forest,Riverine area
4,Adarsha Sadar,142.72,134.25,0.22,8.25
5,Barura,241.69,241.69,0,0
6,Brahmanpara,128.48,128.20,0,0.28
7,Burichang,163.76,163.36,0,0.40
8,Chandina,201.01,201.01,0,0
9,Chauddagram,270.49,267.32,0.34,2.83
10,Comilla Sadar Dakshin,209.97,208.47,1.50,0
11,Daudkandi,314.99,314.99,0,0
12,Debidwar,238.65,235.53,0,3.12
13,Homna,142.78,142.78,0,0
14,Laksam,156.79,156.79,0,0
15,Monoharganj,159.33,158.05,0,1.28
16,Meghna,99.57,99.57,0,0
17,Muradnagar,340.73,337.98,0,2.75
18,Nangalkot,225.95,218.61,0,7.34
19,Titas,109.30,49.30,0,60.00
20,Total,3146.30,3057.9,2.06,86.25
