,0,1,2,3,4,5,6,7,8
0,"Number of secondary school  college (operating jointly), teacher and student by municipality 2011",,,,,,,,
1,,,,,,,,,
2,Municipality,Number of Institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Comilla,5,69,24,93,1087,558,1645,18
4,Chandina,0,0,0,0,0,0,0,0
5,Chauddagram,0,0,0,0,0,0,0,0
6,Comilla Sadar Dakshin,4,159,46,205,4949,1374,6323,31
7,Daudkandi,0,0,0,0,0,0,0,0
8,Debidwar,0,0,0,0,0,0,0,0
9,Homna,0,0,0,0,0,0,0,0
10,Laksam,0,0,0,0,0,0,0,0
11,Nangalkot,1,9,4,13,210,120,230,18
12,Total,10,237,74,311,6246,2052,8198,26
