,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,Comilla,,,,
2,,,,,
3,Upazila,Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Adarsha Sadar,375,375,233,608
5,Barura,156,156,205,561
6,Brahmanpara,475,210,460,670
7,Burichang,1224,1224,3672,4896
8,Chandina,139,152,288,440
9,Chauddagram,170,65,150,215
10,Comilla Sadar Dakshin,8,16,8,24
11,Daudkandi,152,161,410,571
12,Debidwar,900,1254,1614,2868
13,Homna,1710,1710,277,1957
14,Laksam,135,156,265,421
15,Monoharganj,102,112,315,427
16,Meghna,150,150,350,500
17,Muradnagar,435,675,750,1425
18,Nangalkot,312,220,300,520
19,Titas,135,182,511,693
20,Total,6578,6818,9808,16796
