,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,Naogaon,,,,,,,,
2,,,,,,,,,
3,(Capacity in metric ton) -  Upazila,(Capacity in metric ton) - Food godown - Number,(Capacity in metric ton) - Food godown - Capacity,(Capacity in metric ton) - Fertilizer godown - Number,(Capacity in metric ton) - Fertilizer godown - Capacity,(Capacity in metric ton) - Jute godown - Number,(Capacity in metric ton) - Jute godown - Capacity,(Capacity in metric ton) - Other godown - Number,(Capacity in metric ton) - Other godown - Capacity
4,Atrai,1,4000,1,300,0,0,0,0
5,Badalgachhi,3,2600,10,500,0,0,0,0
6,Dhamoirhat,7,35000,0,0,0,0,0,0
7,Manda,4,2500,0,0,0,0,0,0
8,Mahadebpur,9,6250,0,0,0,0,368,43724
9,Naogaon sadar,14,7000,1,2000,0,0,0,0
10,Niamatpur,2,4000,11,2200,0,0,0,0
11,Patnitala,5,2750,0,0,0,0,0,0
12,Porsha,2,4800,0,0,0,0,0,0
13,Raninagar,3,1500,0,0,0,0,1,1176
14,Sapahar,6,3500,0,0,0,0,0,0
15,Total,56,73900,23,5000,0,0,369,44900
