,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,Naogaon,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of Government primary school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Atrai,69,153,180,333,6291,7689,13980,42
5,Badalgachhi,76,143,211,354,6477,6584,13061,37
6,Dhamoirhat,64,126,191,317,4406,4915,9321,29
7,Manda,99,194,307,501,12917,12023,24940,50
8,Mahadebpur,84,197,277,474,10423,10446,20869,44
9,Naogaon sadar,105,172,487,659,14820,15012,29832,46
10,Niamatpur,72,127,194,321,7504,6910,14414,45
11,Patnitala,82,189,214,403,6545,6811,13356,33
12,Porsha,36,72,84,156,2541,3672,6213,40
13,Raninagar,60,144,188,332,7178,6802,13980,42
14,Sapahar,47,111,122,233,5068,5528,10596,46
15,Total,794,1628,2455,4083,84170,86392,170562,42
