,0,1,2,3,4,5,6,7,8,9,10,11
0,"Number of person, institute borrowing money from nationalized bank 2011",,,,,,,,,,,
1,,,,,,,,,,,,
2,  Upazila,Number of branch of all nationalized banks,Number of borrower - Agriculture debt - Male,Number of borrower - Agriculture debt - Female,Number of borrower - Industry debt - Male,Number of borrower - Industry debt - Female,Number of borrower - Other debt - Male,Number of borrower - Other debt - Female,Number of borrower - Male,Number of borrower - Female,Number of borrower - Total debt (crore tk) - Male,Number of borrower - Total debt (crore tk) - Female
3,Bholahat,2,163,7,0,0,310,12,479,19,15,0.003
4,Chapai Nawabganj Sadar,13,1384,258,1,0,1636,222,3023,478,138.7,4.06
5,Gomastapur,7,189,21,0,0,755,84,944,105,11,5
6,Nachole,3,197,7,0,0,410,30,607,37,1.5,0.04
7,Shibganj,11,1349,44,0,0,1064,114,2413,158,49,2.78
8,Total,36,3282,337,1,0,4175,462,7466,797,215.2,11.847
