,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,,,,,
2,Upazila,Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
3,Bholahat,75,100,75,175
4,Chapai Nawabganj Sadar,200,385,155,540
5,Gomastapur,130,200,125,325
6,Nachole,125,200,100,300
7,Shibganj,170,250,175,425
8,Total,700,1135,630,1765
