,0,1,2,3
0,Dying facilities of handloom industry 2011,,,
1,,,,
2,Upazila,With dying facility,Without dying facility,Total
3,Bholahat,0,0,0
4,Chapai Nawabganj Sadar,160,40,200
5,Gomastapur,1214,266,1480
6,Nachole,0,0,0
7,Shibganj,756,190,946
8,Total,2130,496,2626
