,0,1,2,3,4,5,6
0,Tongi Town 2011 (Population and Housing Census),,,,,,
1,,,,,,,
2,Word No.,H/H,Population Total,Population Male,Population Female,Sex Ratio,Literacy 7+ yrs
3,Ward-01,3790,15504,8496,7008,121,57.3
4,Ward-02,6333,26092,13632,12460,109,72.0
5,Ward-03,16397,67605,36680,30925,119,77.9
6,Ward-04,4769,17171,9821,7350,134,50.6
7,Ward-05,6085,26956,16261,10695,152,62.9
8,Ward-06,8742,37045,19880,17165,116,75.4
9,Ward-07,14103,53857,28489,25368,112,62.3
10,Ward-08,21586,77701,42558,35143,121,68.6
11,Ward-09,8213,31710,16379,15331,107,63.5
12,Ward-10,3053,11705,6354,5351,119,54.8
13,Ward-11,19408,77658,40362,37296,108,74.8
14,Ward-12,8145,33346,16324,17022,96,51.0
15,Total,120624,406420,255236,151184,169,67.7
