,0,1,2,3,4,5
0,upazila,total_area,land_area,reserve_forest,riverine_area,district
1,Bagerhat Sadar,272.73,311.07,0.0,3.39,Bagerhat
2,Kachua,131.63,113.01,0.0,10.44,Bagerhat
3,Rampal,335.45,248.8,0.0,21.47,Bagerhat
4,Sharonkhola,756.6,154.25,594.58,7.78,Bagerhat
5,Chitolmari,191.99,187.51,0.0,2.48,Bagerhat
6,Morrelgonj,460.9,418.1,0.0,21.31,Bagerhat
7,Mongla,1461.2,1260.87,5.46,1.56,Bagerhat
8,Mollahat,187.88,177.71,0.0,2.15,Bagerhat
9,Fakirhat,160.68,157.92,0.0,0.75,Bagerhat
10,Total,3959.06,3029.24,600.04,71.33,Bagerhat
11,Alikadam,885.77,235.68,650.09,0.0,Bandarban
12,Bandarban Sadar,501.98,435.47,64.39,2.12,Bandarban
13,Lama,671.83,321.53,349.26,1.04,Bandarban
14,Naikhongchhari,463.6,264.87,198.73,0.0,Bandarban
15,Rowangchhari,442.88,98.9,343.98,0.0,Bandarban
16,Ruma,492.09,48.61,443.48,0.0,Bandarban
17,Thanchi,1020.82,340.27,680.55,0.0,Bandarban
18,Total,4479.01,1745.37,2730.48,3.16,Bandarban
19,Amtali,720.75,539.3,51.64,129.81,Barguna
20,Bamna,101.05,92.47,0.0,8.58,Barguna
21,Barguna Sadar,454.38,311.67,8.26,134.45,Barguna
22,Betagi,167.75,156.81,0.0,10.94,Barguna
23,Patharghata,387.36,234.11,37.29,115.96,Barguna
24,Total,1831.31,1334.39,97.18,399.74,Barguna
25,Agailjhara,155.47,155.47,0,0.0,Barisal
26,Babuganj,164.87,164.58,0,0.29,Barisal
27,Bakerganj,411.36,401.85,0,9.51,Barisal
28,Banaripara,134.3,125.96,0,8.34,Barisal
29,Barisal city corporation,60.84,60.84,0,0.0,Barisal
30,Barisal Sadar,263.56,248.02,0,15.54,Barisal
31,Gaurnadi,150.54,134.48,0,16.06,Barisal
32,Hizla,515.36,451.39,0,63.97,Barisal
33,Mehendiganj,418.96,416.6,0,2.36,Barisal
34,Muladi,260.85,225.42,0,35.43,Barisal
35,Wazirpur,248.36,239.49,0,8.87,Barisal
36,Total,2784.52,2624.15,0,160.37,Barisal
37,Bhola Sadar,413.16,368.74,0.0,44.42,Bhola
38,Burhanuddin,284.66,255.65,0.0,29.01,Bhola
39,Char Fasson,1106.31,517.74,54.7,533.87,Bhola
40,Daulatkhan,316.99,290.57,0.0,26.42,Bhola
41,Lalmohan,396.24,298.62,27.38,70.24,Bhola
42,Manpura,373.18,130.81,55.4,186.97,Bhola
43,Tazumuddin,512.91,242.46,27.92,242.53,Bhola
44,Total,3403.45,2104.59,165.4,1133.46,Bhola
45,Adamdighi,168.83,168.83,0.0,0.0,Bogura
46,Bogra sadar,176.58,175.28,0.0,1.3,Bogura
47,Dhunat,247.73,245.77,0.0,1.96,Bogura
48,Dhupchanchia,162.44,162.13,0.0,0.31,Bogura
49,Gabtali,239.61,209.61,0.0,30.0,Bogura
50,Kahaloo,240.42,239.82,0.0,0.6,Bogura
51,Nandigram,265.22,265.13,0.0,0.09,Bogura
52,Sariakandi,408.5,236.4,3.64,168.46,Bogura
53,Shajahanpur,221.69,220.47,0.0,1.22,Bogura
54,Sherpur,295.93,295.93,0.0,0.0,Bogura
55,Shibganj,314.92,312.3,0.0,2.62,Bogura
56,Sonatola,156.75,145.14,0.0,11.61,Bogura
57,Total,2898.68,2676.87,3.64,218.17,Bogura
58,Akhaura,98.04,98.04,0,0.0,BrahmanBaria
59,Ashuganj,67.59,63.85,0,3.74,BrahmanBaria
60,Banchrampur,187.3,157.22,0,30.08,BrahmanBaria
61,Bijoynogor,221.17,219.91,0,1.26,BrahmanBaria
62,Brahmanbaria Sadar,237.34,235.78,0,1.56,BrahmanBaria
63,Kasba,209.77,208.12,0,1.65,BrahmanBaria
64,Nabinagar,350.32,327.32,0,23.0,BrahmanBaria
65,Nasirnagar,294.36,282.23,0,12.13,BrahmanBaria
66,Sarail,215.27,186.23,0,29.04,BrahmanBaria
67,Total,1881.16,1778.7,0,102.46,BrahmanBaria
68,Chandpur Sadar,308.77,242.64,0,66.13,Chandpur
69,Foridganj,232.22,222.22,0,10.0,Chandpur
70,Haimchar,134.16,74.16,0,60.0,Chandpur
71,Hajiganj,189.9,186.87,0,3.03,Chandpur
72,Kachua,235.81,235.81,0,0.0,Chandpur
73,Matlab Dakshin,129.32,102.97,0,26.35,Chandpur
74,Matlab Uttar,260.29,226.06,0,34.23,Chandpur
75,Shahrasti,154.81,146.81,0,8.0,Chandpur
76,Total,1645.28,1437.54,0,207.74,Chandpur
77,Bholahat,123.53,121.6,0,1.93,Chapai_Nawabganj
78,Chapai Nawabganj Sadar,451.78,419.66,0,32.12,Chapai_Nawabganj
79,Gomastapur,318.13,287.13,0,31.0,Chapai_Nawabganj
80,Nachole,283.68,283.44,0,0.24,Chapai_Nawabganj
81,Shibganj,525.42,440.5,0,84.92,Chapai_Nawabganj
82,Total,1702.54,1552.33,0,150.21,Chapai_Nawabganj
83,Anowara,164.1,148.9,9.11,6.09,Chittagong
84,Banshkhali,376.9,285.63,79.33,11.94,Chittagong
85,Boalkhali,126.46,83.96,36.72,5.78,Chittagong
86,Chandanaish,201.99,147.47,54.52,0.0,Chittagong
87,Chittagong City Corporation,304.54,301.89,2.65,0.0,Chittagong
88,Fatikchhari,773.54,472.82,300.72,0.0,Chittagong
89,Hathazari,246.32,209.99,32.52,3.81,Chittagong
90,Lohagara,258.87,182.95,75.92,0.0,Chittagong
91,Mirsharai,482.88,290.02,133.14,59.72,Chittagong
92,Patiya,211.85,101.1,99.38,11.37,Chittagong
93,Rangunia,361.53,248.17,106.47,6.89,Chittagong
94,Raozan,246.59,226.51,17.75,2.33,Chittagong
95,Sandwip,762.42,317.74,10.13,434.55,Chittagong
96,Satkania,280.97,220.93,52.53,7.51,Chittagong
97,Sitakunda,483.96,382.87,101.09,0.0,Chittagong
98,Total,5282.92,3620.95,1111.98,549.99,Chittagong
99,Alamdanga,365.0,337.0,0.0,28.0,Chuadanga
100,Chuadanga Sadar,299.0,297.39,0.99,0.62,Chuadanga
101,Damurhuda,312.0,308.61,0.0,3.39,Chuadanga
102,Jibonnagar,208.03,203.02,0.0,5.01,Chuadanga
103,Total,1184.03,1146.02,0.99,37.02,Chuadanga
104,Adarsha Sadar,142.72,134.25,0.22,8.25,Comilla
105,Barura,241.69,241.69,0.0,0.0,Comilla
106,Brahmanpara,128.48,128.2,0.0,0.28,Comilla
107,Burichang,163.76,163.36,0.0,0.4,Comilla
108,Chandina,201.01,201.01,0.0,0.0,Comilla
109,Chauddagram,270.49,267.32,0.34,2.83,Comilla
110,Comilla Sadar Dakshin,209.97,208.47,1.5,0.0,Comilla
111,Daudkandi,314.99,314.99,0.0,0.0,Comilla
112,Debidwar,238.65,235.53,0.0,3.12,Comilla
113,Homna,142.78,142.78,0.0,0.0,Comilla
114,Laksam,156.79,156.79,0.0,0.0,Comilla
115,Monoharganj,159.33,158.05,0.0,1.28,Comilla
116,Meghna,99.57,99.57,0.0,0.0,Comilla
117,Muradnagar,340.73,337.98,0.0,2.75,Comilla
118,Nangalkot,225.95,218.61,0.0,7.34,Comilla
119,Titas,109.3,49.3,0.0,60.0,Comilla
120,Total,3146.3,3057.9,2.06,86.25,Comilla
121,Chakaria,503.83,327.06,136.25,40.47,Coxs_Bazar
122,Cox's Bazar Sadar,228.23,196.05,-,3.50,Coxs_Bazar
123,Kutubdia,215.79,19915.0,-,-,Coxs_Bazar
124,Moheshkhali,362.18,249.8,-,112.38,Coxs_Bazar
125,Pekua,139.68,135.41,2.25,2.02,Coxs_Bazar
126,Ramu,391.71,246.42,145.29,-,Coxs_Bazar
127,Teknaf,388.66,227.6,159.80,1.36,Coxs_Bazar
128,Ukhia,261.8,137.77,155.14,0.91,Coxs_Bazar
129,Total,2491.85,21435.11,598.73,160.61,Coxs_Bazar
130,Dhaka Metropolitan,302.92,279.43,0.0,23.49,Dhaka
131,Dhamrai,307.41,301.43,0.0,5.98,Dhaka
132,Dohar,161.49,151.83,0.0,9.66,Dhaka
133,Keraniganj,166.87,157.08,0.0,9.79,Dhaka
134,Nawabganj,244.8,234.85,0.0,9.95,Dhaka
135,Savar,280.11,274.78,0.28,5.05,Dhaka
136,Total,1463.6,1399.4,0.28,63.92,Dhaka
137,Biral,353.98,341.13,10.7,2.15,Dinajpur
138,Birampur,212.88,212.44,0.44,0.0,Dinajpur
139,Birganj,413.11,400.55,7.07,5.49,Dinajpur
140,Bochaganj,224.79,224.14,0.65,0.0,Dinajpur
141,Chirirbandar,312.69,309.09,0.0,3.6,Dinajpur
142,Dinajpur Sadar,354.73,346.79,4.65,3.29,Dinajpur
143,Fulbari,228.49,227.12,1.37,0.0,Dinajpur
144,Ghoraghat,148.67,147.58,0.0,1.09,Dinajpur
145,Hakimpur,99.92,99.92,0.0,0.0,Dinajpur
146,Kaharole,205.53,204.11,0.54,0.88,Dinajpur
147,Khansama,179.72,177.13,0.0,2.59,Dinajpur
148,Nawabganj,314.68,270.06,44.26,0.36,Dinajpur
149,Parbatipur,395.04,385.85,9.19,0.0,Dinajpur
150,Total,3444.3,3345.98,78.87,19.45,Dinajpur
151,Alfadanga,127.87,122.87,0.0,5.0,Faridpur
152,Bhanga,215.3,213.25,0.0,2.05,Faridpur
153,Boalmari,271.73,263.86,0.0,7.87,Faridpur
154,Charbhadrashon,154.65,110.36,0.0,44.29,Faridpur
155,Faridpur Sadar,412.86,402.37,0.05,10.44,Faridpur
156,Madhukhali,230.73,230.73,0.0,0.0,Faridpur
157,Nagarkanda,192.2,190.67,0.0,1.53,Faridpur
158,Sadarpur,261.29,235.96,0.0,25.33,Faridpur
159,Saltha,186.2,181.2,0.0,5.0,Faridpur
160,Total,2052.86,1945.02,0.05,96.51,Faridpur
161,Chhagalnaiya,139.6,133.2,0.0,0.29,Feni
162,Daganbhuiyan,141.7,141.2,0.0,0.57,Feni
163,Feni Sadar,226.2,221.18,0.0,5.01,Feni
164,Fulgazi,102.19,102.21,0.0,2.71,Feni
165,Parshuram,95.77,91.07,0.77,3.01,Feni
166,Sonagazi,284.9,236.61,6.48,41.0,Feni
167,Total,990.36,925.47,7.25,52.59,Feni
168,Fulchhari,314.03,277.56,0,39.6,Gaibandha
169,Gaibandha Sadar,324.05,288.22,0,32.04,Gaibandha
170,Gobindaganj,460.42,431.96,0,28.4,Gaibandha
171,Palashbari,185.24,185.19,0,0.12,Gaibandha
172,Sadullapur,230.12,225.64,0,53.0,Gaibandha
173,Saghata,231.02,206.61,0,19.16,Gaibandha
174,Sundarganj,369.85,312.86,0,49.26,Gaibandha
175,Total,2114.77,1928.04,0,221.58,Gaibandha
176,Gazipur Sadar,457.67,402.84,54.52,0.31,Gazipur
177,Kaliakair,314.13,233.19,79.72,1.22,Gazipur
178,Kaliganj,214.63,212.14,0.34,2.15,Gazipur
179,Kapashia,356.98,328.89,17.4,10.69,Gazipur
180,Sreepur,462.94,338.34,121.44,3.16,Gazipur
181,Total,1806.36,1515.41,273.42,17.53,Gazipur
182,Gopalganj Sadar,389.61,375.53,0,14.08,Gopalgonj
183,Kashiani,286.31,281.21,0,5.1,Gopalgonj
184,Kotalipara,355.9,352.2,0,3.7,Gopalgonj
185,Muksudpur,308.36,307.84,0,0.52,Gopalgonj
186,Tungipara,128.53,121.64,0,6.89,Gopalgonj
187,Total,1468.71,1438.42,0,30.29,Gopalgonj
188,Azmirigonj,223.98,184.17,0.0,39.81,Habiganj
189,Bahubal,250.65,223.64,27.01,0.0,Habiganj
190,Baniachang,482.26,476.72,0.0,5.54,Habiganj
191,Chunarughat,495.5,417.85,72.83,4.82,Habiganj
192,Habiganj Sadar,253.77,251.39,0.0,2.38,Habiganj
193,Lakhai,196.54,190.22,0.0,6.32,Habiganj
194,Madhabpur,294.26,280.09,14.17,0.0,Habiganj
195,Nabiganj,439.61,432.44,2.43,4.74,Habiganj
196,Total,2636.59,2456.54,116.44,63.61,Habiganj
197,Bakshiganj,508.8,495.59,13.21,0.0,Jamalpur
198,Dewanganj,238.29,212.67,4.95,20.67,Jamalpur
199,Islampur,267.51,198.51,0.0,69.0,Jamalpur
200,Jamalpur Sadar,353.31,331.09,0.0,22.22,Jamalpur
201,Madarganj,225.39,201.69,0.0,23.7,Jamalpur
202,Melandaha,258.32,255.63,0.0,2.69,Jamalpur
203,Sarishabari,263.5,251.77,0.0,11.73,Jamalpur
204,Total,2115.12,1946.95,18.16,150.01,Jamalpur
205,Abhaynagar,247.21,245.03,0,2.18,Jessore
206,Bagherpara,308.29,305.98,0,2.31,Jessore
207,Chaugachha,269.31,267.63,0,1.68,Jessore
208,Jessore Sadar,435.22,427.63,0,7.59,Jessore
209,Jhikargachha,307.96,305.45,0,2.51,Jessore
210,Keshabpur,258.44,254.66,0,3.78,Jessore
211,Manirampur,444.2,442.91,0,1.29,Jessore
212,Sharsha,336.28,334.23,0,2.05,Jessore
213,Total,2606.94,2583.55,0,23.39,Jessore
214,Jhalakathi Sadar,159.45,154.37,0,5.08,Jhalakathi
215,Kanthalia,151.29,145.26,0,6.03,Jhalakathi
216,Nalchity,231.42,218.7,0,12.72,Jhalakathi
217,Rajapur,164.58,155.52,0,9.06,Jhalakathi
