,0,1,2,3,4,5,6,7,8
0,upazila,municipality,ward_psa,mahalla,union,mauza,village,depopulated_mauza,district
1,Bagerhat Sadar,1,9,31,10,185,187,,Bagerhat
2,Kachua,0,0,0,7,77,98,,Bagerhat
3,Rampal,0,0,0,10,117,135,,Bagerhat
4,Sharonkhola,0,0,0,4,11,44,,Bagerhat
5,Chitolmari,0,0,0,7,55,121,,Bagerhat
6,Morrelgonj,1,9,12,16,120,181,,Bagerhat
7,Mongla,1,9,13,6,32,76,,Bagerhat
8,Mollahat,0,0,0,7,59,102,,Bagerhat
9,Fakirhat,0,0,0,8,67,87,,Bagerhat
10,Total,3,27,56,75,723,1031,,Bagerhat
11,Alikadam,0,0,0,2,7,168,,Bandarban
12,Bandarban Sadar,1,9,69,5,16,225,,Bandarban
13,Lama,1,9,34,7,18,343,,Bandarban
14,Naikhongchhari,0,0,0,4,17,237,,Bandarban
15,Rowangchhari,0,0,0,4,13,178,,Bandarban
16,Ruma,0,0,0,4,15,225,,Bandarban
17,Thanchi,0,0,0,4,12,178,,Bandarban
18,Total,2,18,103,30,98,1554,,Bandarban
19,Amtali,1,9,14,14,68,183,,Barguna
20,Bamna,0,0,0,4,39,49,,Barguna
21,Barguna Sadar,1,9,18,10,51,191,,Barguna
22,Betagi,1,9,9,7,59,73,,Barguna
23,Patharghata,1,9,9,7,42,66,,Barguna
24,Total,4,36,50,42,259,562,,Barguna
25,Agailjhara,0,0,0,5,78,96,,Barisal
26,Babuganj,0,0,0,6,81,90,,Barisal
27,Bakerganj,1,9,17,14,149,172,,Barisal
28,Banaripara,1,9,16,8,76,76,,Barisal
29,Barisal city corporation,0,0,0,0,0,0,,Barisal
30,Barisal Sadar,0,0,0,10,105,110,,Barisal
31,Gaurnadi,1,9,20,7,108,109,,Barisal
32,Hizla,0,0,0,6,94,94,,Barisal
33,Mehendiganj,1,9,11,13,115,142,,Barisal
34,Muladi,1,9,14,7,77,102,,Barisal
35,Wazirpur,0,0,0,9,118,125,,Barisal
36,Total,5,45,78,85,1001,1116,,Barisal
37,Bhola Sadar,1,9,19,13,92,108,6,Bhola
38,Burhanuddin,1,9,13,9,57,46,0,Bhola
39,Char Fasson,1,9,9,19,68,77,1,Bhola
40,Daulatkhan,1,9,9,9,25,25,22,Bhola
41,Lalmohan,1,9,14,9,53,78,2,Bhola
42,Manpura,0,0,0,4,18,30,3,Bhola
43,Tazumuddin,0,0,0,5,36,75,26,Bhola
44,Total,5,45,64,68,349,439,60,Bhola
45,Adamdighi,1,9,35,6,100,179,,Bogura
46,Bogra sadar,1,20,111,11,92,122,,Bogura
47,Dhunat,1,9,16,10,90,207,,Bogura
48,Dhupchanchia,1,9,37,6,108,212,,Bogura
49,Gabtali,1,9,21,11,103,211,,Bogura
50,Kahaloo,1,9,19,9,161,264,,Bogura
51,Nandigram,1,9,22,5,192,228,,Bogura
52,Sariakandi,1,9,17,12,100,173,,Bogura
53,Shajahanpur,0,3,18,11,120,166,,Bogura
54,Sherpur,1,9,19,10,220,322,,Bogura
55,Shibganj,1,9,31,12,233,409,,Bogura
56,Sonatola,1,9,16,7,94,125,,Bogura
57,Total,11,113,362,110,1613,2618,,Bogura
58,Akhaura,1,9,23,5,86,112,,BrahmanBaria
59,Ashuganj,0,0,0,8,30,41,,BrahmanBaria
60,Banchrampur,0,0,0,13,69,121,,BrahmanBaria
