,0,1,2,3,4,5,6
0,Broad soil classification 2008,,,,,,
1,"
Upazila","
Total",Soil classification,Soil classification,Soil classification,Soil classification,Soil classification
2,"
Upazila","
Total",Doash,Bele,Etel,Kankar,Others
3,Kushtia Sadar,75604,66468,1778,7358,0,0
4,Bheramara,33463,18463,7000,8000,0,0
5,Daulatpur,90000,30000,20000,40000,0,0
6,Khoksa,21558.12,8390,1730.12,11438,0,0
7,Kumarkhali,57624,31884,12680,13080,0,0
8,Mirpur,64825,58140,7004,8080,0,0
9,Total,343074.12,213345,50192.12,87956,0,0
