,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Primary school - Govt.,Primary school - Non- govt.,Primary school - Total,Number of teacher - Govt.,Number of teacher - Non- govt.,Number of teacher - Total,Number of student - Govt.,Number of student - Non- govt.,Number of student - Total,Students per teacher
3,Azmirigonj,5,2,7,31,8,39,1530,300,1830,48
4,Bahubal,0,0,0,0,0,0,0,0,0,0
5,Baniachang,0,0,0,0,0,0,0,0,0,0
6,Chunarughat,3,8,11,18,32,50,1250,850,2100,42
7,Habiganj Sadar,20,6,26,125,18,143,5320,948,6268,43
8,Lakhai,0,0,0,0,0,0,0,0,0,0
9,Madhabpur,5,2,7,31,16,47,2215,382,2597,55
10,Nabiganj,6,3,9,35,9,44,2390,360,2750,63
11,Total,39,21,60,240,83,323,12705,2840,15545,48
