,0,1,2,3,4,5,6,7,8
0,"Number of Non government college, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,"Students
per teacher"
2,"
Upazila",Number of college,Male,Female,Total,Male,Female,Total,"Students
per teacher"
3,Bauphal,9,335,51,386,4981,2336,7317,19
4,Dashmina,3,62,9,71,360,407,767,11
5,Dumki,10,115,32,147,771,742,1513,10
6,Galachipa,10,219,37,256,1900,1700,3600,14
7,Kalapara,6,99,21,120,2187,1513,3700,31
8,Mirzaganj,5,114,38,152,1280,1171,2451,16
9,Patuakhali Sadar,20,304,52,356,4919,3674,8593,24
10,Total,63,1248,240,1488,16398,11543,27941,19
