,0,1,2,3,4,5,6,7,8
0,"Number of (publice or private)university, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of university,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,"Students per
teacher"
2,"
Upazila",Number of university,Male,Female,Total,Male,Female,Total,"Students per
teacher"
3,Bauphal,0,0,0,0,0,0,0,0
4,Dashmina,0,0,0,0,0,0,0,0
5,Dumki,1,157,11,168,1363,571,1934,12
6,Galachipa,0,0,0,0,0,0,0,0
7,Kalapara,0,0,0,0,0,0,0,0
8,Mirzaganj,0,0,0,0,0,0,0,0
9,Patuakhali Sadar,0,0,0,0,0,0,0,0
10,Total,1,157,11,168,1363,571,1934,12
