,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of  school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  school,Male,Female,Total,Male,Female,Total,Students per teacher
3,Bauphal,61,604,92,696,16601,8355,24956,36
4,Dashmina,26,208,39,247,1930,1890,3820,15
5,Dumki,23,190,69,259,3855,5381,9236,36
6,Galachipa,56,950,61,1011,7096,7097,11300,11
7,Kalapara,33,216,73,289,4912,3345,8257,29
8,Mirzaganj,31,151,47,298,3735,4305,8040,27
9,Patuakhali Sadar,55,549,133,682,9802,10731,20533,30
10,Total,285,2868,514,3482,47931,41104,86142,25
