,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,Sherpur,,,,,,,,
2,,,,,,,,,
3,Upazila,Filling station,Fire brigade station,Police station/ camp,Union land (tohsil) office,Sub- registry office,BOP (BGB camp),ISP provider,Cyber cafe
4,Jhenaigati,0,0,1,4,1,3,0,0
5,Nakla,0,0,2,7,1,0,0,0
6,Nalitabari,2,0,1,7,1,3,0,0
7,Sherpur Sadar,8,1,1,14,1,0,0,7
8,Sreebardi,0,0,1,8,1,1,0,0
9,Total,10,1,6,40,5,7,0,7
