,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,Sherpur,,,,,,
2,,,,,,,
3, Municipality,Police personnel,Criminal offence - Number of offence,Criminal offence - Number of case filled,Traffic accident (Reported) - Number of accident,Traffic accident (Reported) - Person killed,Traffic accident (Reported) - Person injured
4,Jhenaigati,0,0,0,0,0,0
5,Nakla,30,171,171,4,7,20
6,Nalitabari,28,48,48,0,0,0
7,Sherpur,61,0,645,0,0,0
8,Sreebardi,29,225,225,2,2,0
9,Total,148,444,1089,6,9,20
