,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Jackfruit Area,Jackfruit Production,Banana Area,Banana Production,Pineapple Area,Pineapple Production
3,Chakaria,5950,543,106,345,7,8
4,Cox's Bazar Sadar,5985,1452,343,803,181,122000
5,Kutubdia,0,0,3,6,0,0
6,Moheshkhali,160,650,120,650,5,14
7,Pekua,30,150,27,85,1,2
8,Ramu,58,977,95,570,26,157
9,Teknaf,135,474,115,550,11,21
10,Ukhia,114,2979,43,61,88,693
11,Total,12432,7226,852,3071,320,122895
