,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
3,Chakaria,40,34,102,90,20,0,37,51
4,Cox's Bazar Sadar,8,29,180,60,19,1,10,41
5,Kutubdia,1,2,5,0,6,0,4,15
6,Moheshkhali,7,32,50,3,15,2,2,20
7,Pekua,4,9,0,2,0,0,3,32
8,Ramu,7,15,158,23,3,0,26,23
9,Teknaf,2,17,40,44,7,0,6,21
10,Ukhia,5,9,48,8,15,50,3,33
11,Total,74,147,583,230,85,53,91,236
