,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Krishi bank - Number of branch,Krishi bank - Account - S.D,Krishi bank - Account - C.D,Krishi bank - Account - F.D,Krishi bank - Account - S.T.D,Co-operative bank - Number of branch,Co-operative bank - Account - S.D,Co-operative bank - Account - C.D,Co-operative bank - Account - F.D,Co-operative bank - Account - S.T.D
3,Chakaria,3,3250,3112,2120,1500,0,0,0,0,0
4,Cox's Bazar Sadar,1,17000,1200,600,1200,1,650,350,290,150
5,Kutubdia,2,8284,76,122,12,0,0,0,0,0
6,Moheshkhali,5,17500,280,175,25,0,0,0,0,0
7,Pekua,1,1329,99,17,10,0,0,0,0,0
8,Ramu,249,113,110,0,0,0,0,0,0,0
9,Teknaf,2,51,0,142,180,0,0,0,0,0
10,Ukhia,1,10103,78,76,4,0,0,0,0,0
11,Total,264,57630,4955,3252,2931,1,650,350,290,150
