,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Mango - Area,Mango - Production,Litchi - Area,Litchi - Production,Blackberry - Area,Blackberry - Production
3,Bagerhat Sadar,6,328,19,89,4,66
4,Kachua,108,542,36,101,12,129
5,Rampal,60,47,8,3,4,10
6,Sarankhola,30,13,10,3,8,3
7,Chitalmari,3,284,7,112,2,7
8,Morrelgonj,190,214,125,47,34,25
9,Mongla,2,17,0,0,1,4
10,Mollahat,6,131,5,22,2,13
11,Fakirhat,108,198,26,73,17,39
12,Total,513,1774,236,450,83,296
