,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,,,,,
2,(Production in metric ton) - Upazila,(Production in metric ton) - 2010-11 - Number,(Production in metric ton) - 2010-11 - Production,(Production in metric ton) - 2009-10 - Number,(Production in metric ton) - 2009-10 - Production
3,Bagerhat Sadar,220,12245,215,12233
4,Kachua,2560,635,2550,614
5,Rampal,1421,922,1421,922
6,Sarankhola,4540,1963,4700,1860
7,Chitalmari,1160,5317,1220,4910
8,Morrelgonj,12450,4017,12350,4016
9,Mongla,2196,5820,1965,8858
10,Mollahat,9470,5610,13438,4626
11,Fakirhat,1044,5728,964,5329
12,Total,35061,42257,38823,43368
